Country,Agent,LogoUrl,Office,Coverage,Operation,TransportMode,Services,Contact,Email,Phone,Segments,Networks
China,"Spring Logistics Dalian Co.,Ltd.",https://assets.jctrans.com/COMPANY_LOGO/5907158b-9f21-47b6-9095-b30d7cfb0713,"China, Dalian",,,,,Amy Qi,amyqi@spl-intl.com,18640810178,,JC Trans
China,"SSL FORWARDING SERVICES CO.,LTD",https://assets.jctrans.com/COMPANY_LOGO/ef2fea69-708b-4725-9b43-ad612b60ccb3.jpg,"China, Shanghai",,,,,Coey.wu,container01@sslforwarding.com,15902081849,,JC Trans
China,STANLOGY LOGISTICS SERVICES COMPANY,https://assets.jctrans.com/COMPANY_LOGO/1563ba3c-1db5-4b7e-9cf4-83873bf286ef.png,"China, Shanghai",,,,,Jelly,jelly.lee@anycase.cn,,,JC Trans
China,Star Freight Express Line,https://assets.jctrans.com/COMPANY_LOGO/48108ad8-0593-4c67-81d0-781dc2236c5d.png,"China, Shanghai",,,,,Jesse Sheng,jessesheng@starfline.com,13801942351,,JC Trans
China,"STARASIA SHIPPING LINE CO.,LIMITED",https://assets.jctrans.com/COMPANY_LOGO%2Ffc1ca511-4581-4086-822b-203215e47eb6,"China, Qingdao",,,,,Yana,yana.yu@starasiachina.com,18883790546,,JC Trans
China,STARMARK INTERNATIONAL LINE LTD.,https://assets.jctrans.com/COMPANY_LOGO/08a8a6b1-d9fb-42c9-8085-2facaacb3347.jpg,"China, Shanghai",,,,,Kevin,kevin@starmark.cn,18001708885,,JC Trans
China,"Straight Forward International (Guangzhou) Co.,Ltd",https://assets.jctrans.com/COMPANY_LOGO/59cf20bd-60b2-4c81-b823-544a28e8da20.png,"China, Guangzhou",,,,,Arvin Lee,sales02.can@stf-express.com,13143548415,,JC Trans
China,"Straightway Logistics Co., Ltd.",https://assets.jctrans.com/COMPANY_LOGO%2F3ea5bbc9-026c-498b-ad3d-4ecd22abe7ab,"China, Shenzhen",,,,,Sunny Xiao,sunny.xiao@straightway-logistics.com,,,JC Trans
China,SUMMIT SHIPPING LIMITED,https://assets.jctrans.com/COMPANY_LOGO/583db343-1d8d-4e0a-94a6-bdb655060b4b.png,"China, Shanghai",,,,,ADA,adaliao@tianchush.com,,,JC Trans
China,SUN SINCERE GLOBAL LOGISTICS INC,https://assets.jctrans.com/COMPANY_LOGO%2F587547ff-4581-4652-9f7f-345a2e167064.png,"China, Shanghai",,,,,MONA,NOMINATION@swdlogistics.net,13916253304,,JC Trans
China,"Sun-Miles International Logistics (Foshan) Co.,Ltd.",https://assets.jctrans.com/COMPANY_LOGO%2F9fcd4549-d6e3-4826-acad-43a43783bd32,"China, Foshan",,,,,Damon,damon@sun-miles.com,13531346250,,JC Trans
China,SUNCO LOGISTICS LTD,https://assets.jctrans.com/COMPANY_LOGO%2Fe03378a5-6d5c-4cd9-ae5b-21a5688cc9a6,"China, Shenzhen",,,,,CHRIS,chris.li@suncolog.com,18122299626,,JC Trans
China,Sunny Worldwide Logistics (SZ) Limited,https://assets.jctrans.com/COMPANY_LOGO%2F81f3b320-edee-4cf6-91bc-628c5592757d,"China, Shenzhen",,,,,Susan Lam,swlszjc@swwlogistics.com.cn,18927421667,,JC Trans
China,"SUNPOWER INT'L LOGISTICS CO., LTD",https://assets.jctrans.com/COMPANY_LOGO/e0f39089-ab0e-4a0c-a84a-03ecc1992571.jpg,"China, Shenzhen",,,,,Sherry,sherry@sunpowerlog.com,15274862942,,JC Trans
China,Sunpro Logistics,https://twignetwork.com/internal/images/logo/02e377d20f3bd21a62d059ee5def4ee9.jpg,"China, Shenzhen",,,Air,Sea Road Dangerous,Sunpro Logistics,james.ma@szsunprologistics.com,,,Twig
China,"Sunray Logistics Co., Ltd",https://assets.jctrans.com/COMPANY_LOGO/bef84ded-bfa8-41ea-b0f6-5f1e1b7b123b.png,"China, Guangzhou",,,,,CRYSTAL,manager@sunraylogistics.cn,,,JC Trans
China,SUNRISE SHIPPING CO.，LTD,https://assets.jctrans.com/COMPANY_LOGO/0388eef6-3be6-4dd7-97c8-87478fbfd16c.jpg,"China, Shanghai",,,,,undefined,Sunrise_Public@sunriseshipping.net,,,JC Trans
China,"Sunshine (Shanghai) SCM CO.,LTD",https://assets.jctrans.com/COMPANY_LOGO%2F2625c480-5db4-4ed0-bc12-40ce5d32e0c4,"China, Shanghai",,,,,Stephen Gu,bella.gu@sunshine-scm.com,13917064497,,JC Trans
China,"Sunshine Logistics Shenzhen Co.,Ltd",https://assets.jctrans.com/COMPANY_LOGO%2F814bdba7-3a0d-4fbc-9dd9-f9d9084955c9,"China, Shenzhen",,,,,WENDY ZHANG,caroline@sssl-group.com,13760129310,,JC Trans
China,"Suntandy Logistics (Qingdao) Co., Ltd.",https://assets.jctrans.com/COMPANY_LOGO/95d13180-2628-4e6b-a038-fb6bc6987b7b.png,"China, Qingdao",,,,,Victor Wang,overseas@qdsuntandy.com,1363520757,,JC Trans
China,"Sunward Logistics Co.,Ltd",https://assets.jctrans.com/COMPANY_LOGO%2F92b49372-7e19-4c22-8ce0-95a96b9cedc4,"China, Qingdao",,,,,Regina,reginajiang@sunward-logistics.com,18669838128,,JC Trans
China,"SUNWAY SUPPLY CHAIN CO.,LTD.",https://assets.jctrans.com/COMPANY_LOGO%2F97ca844f-1f51-42dd-8032-8fa3a4c4f41d,"China, Hefei",,,,,Alex.Wei,alex.wei@sunwaysc.com,18156519335,,JC Trans
China,"Sunya (Shenzhen) Global Logistics Co., Ltd.",https://assets.jctrans.com/COMPANY_LOGO/eab4a0ee-334e-451e-a0e3-0f318db3a05a.png,"China, Hong Kong",,,,,Jacky,jacky.wang@sunyaholding.com,,,JC TransAlfa
China,"SUPER FLYING LOGISTICS CO., LTD",https://assets.jctrans.com/COMPANY_LOGO%2F6c71217c-b0cd-4a25-b96f-1f298aff9943,"China, Guangzhou",,,,,Delia,overseas@superflying.com,18148724328,,JC Trans
China,SUPER LINK,https://pplnet.pplonefamily.net/images/companies/super-link.jpg,"China, Shenzhen",,,,,Johnson,johnson@sll.com.hk,86 021 51807725,,PPLLogifem
China,Superior International Logistics (Shanghai) Limited,https://assets.jctrans.com/COMPANY_LOGO%2F4aa8aedc-28a6-49c4-8565-171a9d317a04,"China, Shanghai",,,,,Jeffrey Cheng,jeffrey.cheng@superior-log.com,13501656681,,JC Trans
China,"SuperOcean International Logistics (Foshan) Co., Ltd.",https://assets.jctrans.com/COMPANY_LOGO%2F99e42dca-55ee-48bd-8889-a8f8adb98dbf,"China, Foshan",,,,,RUIPINGTAN JOELEE,tammy_op1@s-ocean.com.cn,13790075459,,JC Trans
China,"Suzhou Ausum International Logistics Co., Ltd.",https://assets.jctrans.com/COMPANY_LOGO/5dbb1e88-6809-4231-bc76-57770ba7db51.png,"China, Suzhou",,,,,Piter Wu,piterwu@aclogist.cn,13857988768,,JC Trans
China,Suzhou Huanzhuo International Logistics Co.Ltd,https://assets.jctrans.com/COMPANY_LOGO/6ee71a75-a990-4ca3-af69-0a1671be39c4.png,"China, Kunshan",,,,,box,box@dslogistics.cn,13914993641,,JC Trans
China,"Suzhou Huihang International Logistics Co., Ltd Guangzhou Branch",https://assets.jctrans.com/COMPANY_LOGO/3a7ea8c7-7708-43fc-bdb7-09103a63e743.png,"China, Guangzhou",,,,,Jundy Zeng,jundy_th@huihang.com.cn,,,JC Trans
China,"Suzhou Industrial Park Customs Declaration Co.,Ltd.",https://assets.jctrans.com/COMPANY_LOGO/103333ef-8440-4dae-8d2c-e11d7d38f9cc.png,"China, Suzhou",,,,,Sandra,zhangyun@sip-cdc.com.cn,,,JC Trans
China,"Suzhou Long Term Int'l Freight Forwarding Co.,Ltd",https://assets.jctrans.com/COMPANY_LOGO%2Fd8559968-3a63-456c-8d8f-c04a034371bf,"China, Suzhou",,,,,Simon Qian,simon_qian@longtermsz.com,15195653680,,JC Trans
China,"SUZHOU PANGAN LOGISTICS CO.,LTD.",https://parnity.co/dist/images/company-placeholder.png,"China, Suzhou",,,,,Betty Hua,Betty.hua@pangan-logisitics.net,13451554400,,JC Trans
China,"Suzhou Plein International Logistics CO.,Ltd",https://assets.jctrans.com/COMPANY_LOGO%2Fa11d5782-e04e-4303-8850-ea26e8aa8bf4,"China, Suzhou",,,,,Tim,tim@szplein.com,15995881112,,JC Trans
China,"Suzhou Shinmon Int'l Logistics Co.,Ltd",https://assets.jctrans.com/COMPANY_LOGO%2F22b1f070-9ff1-4899-a9a0-dbcb04d187e8,"China, Suzhou",,,,,Garon Yu,10608@shinmon.com.cn,,,JC Trans
China,"Suzhou Tuoquan Supply Chain Management Co.,Ltd.",https://assets.jctrans.com/COMPANY_LOGO/1fa94c09-4b5b-423f-b347-cafe4fefa789.png,"China, Suzhou",,,,,Jerry,service@expand-well.com,13915551803,,JC Trans
China,Suzhou Vasta Ocean Logistics Co. Ltd.,https://assets.jctrans.com/COMPANY_LOGO%2F39a03c0e-2310-4318-8143-f489ddef1f09,"China, Suzhou",,,,,Abbey,juan.xu@szvo-56.com,18912730013,,JC Trans
China,"SUZHOU WINS LOGISTICS CO.,LTD",https://assets.jctrans.com/COMPANY_LOGO%2F85674a2b-bd9d-4a3d-9b8d-342697b4d4c5,"China, Suzhou",,,,,John Qian,ajohnqian@wins56.com,13306232599,,JC Trans
China,"Suzhou Xiangxun Supply-Chain Management Co., Ltd.",https://assets.jctrans.com/COMPANY_LOGO%2F8ebaf149-0374-44db-b8ad-caa692af6a9f,"China, Shanghai",,,,,Lance liu,Lanliu@anycase.cn,13482569095,,JC Trans
China,"SUZHOU Z-LINK SHIPPING CO., LTD.",https://assets.jctrans.com/COMPANY_LOGO/926d9af6-474a-4a26-8715-78f3815ae300.jpg,"China, Suzhou",,,,,undefined,joe@z-link.group,18136115629,,JC Trans
China,Swanstrans Logistics (Shenzhen) LTD.,https://assets.jctrans.com/COMPANY_LOGO%2Fe9f74ad4-4dc1-41b4-b607-cce89fcdc663,"China, Shenzhen",,,,,Dick Woo,dick.woo@swanstrans.com,18938943882,,JC Trans
China,"T-LINE INTERNATIONAL TRANSPORTATION CO., LTD",https://assets.jctrans.com/COMPANY_LOGO/5d6900e5-1e31-4ec9-b0d6-7fccc8249025.jpg,"China, Tianjin",,,,,MAGGIE MA,maggie.ma@atqlogistics.com,13916711391,,JC Trans
China,"T-LINK LOGISTICS CO.,LTD",https://assets.jctrans.com/COMPANY_LOGO%2F0731438b-320f-4b88-a7ef-2254c94be043.jpg,"China, Shenzhen",,,,,Ivan,lee.chunfa@tlinktrans.com,18925292662,,JC Trans
China,"T-Union Logistics(Shanghai) Co., Ltd",https://assets.jctrans.com/COMPANY_LOGO%2F107e1332-00fc-4b95-89a3-eaf64ec00575.png,"China, Shanghai",,,,,Sofia,sofiaren@tulcargo.com,15061471571,,JC Trans
China,"T.O.P. SUPPLY CHAIN MANAGEMENT CO.,LTD.",https://assets.jctrans.com/COMPANY_LOGO/55ac7dd1-59a5-4d64-a0e6-91c3fd2171f4.png,"China, Guangzhou",,,,,Ben,topcan@top-cargo.net,,,JC Trans
China,"T.V.L. GLOBAL LOGISTICS CO.,LTD. SHANGHAI BRANCH",https://assets.jctrans.com/COMPANY_LOGO/49573c22-1030-4bb1-a359-142a0f60ac49.png,"China, Shanghai",,,,,jerry,marketing01.sha@mail1.tvlgroups.com,13331819772,,JC Trans
China,"T.V.L.Global Logistics Co.,Ltd. Tianjin Branch",https://assets.jctrans.com/COMPANY_LOGO/9ccebe39-18a0-4b1c-803f-42ff350f514d.jpg,"China, Tianjin",,,,,Andy Wang,op8.tj@mail1.tvlgroups.com,15822879172,,JC Trans
China,"TAIZHOU XINGYAHANG INTERNATIONAL FREIGHT FORWARDING CO.,LTD",https://assets.jctrans.com/COMPANY_LOGO/0b7f36aa-8c5c-4666-aa6b-41986716f7db.png,"China, Taizhou(zhejiang)",,,,,"TAIZHOU XINGYAHANG INTERNATIONAL FREIGHT FORWARDING CO.,LTD.",malingmin@xyhintl.com,,,JC Trans
China,"TALL-KING SUPPLY CHAIN MANAGEMENT CO.,LTD.",https://assets.jctrans.com/COMPANY_LOGO/462f4f79-4e01-43c1-9487-0575c2ca5736.png,"China, Shanghai",,,,,Scarlett,scarlettzhuang@tall-king.com,15900550928,,JC Trans
China,"TAY INTERNATIONAL FREIGHT FORWARDING (SHANGHAI) CO., LTD.",https://assets.jctrans.com/COMPANY_LOGO/9e64c25a-d47f-447b-8573-a8c3808a7e3c.png,"China, Shanghai",,,,,CHAIJINGYI,15821216958@163.com,15821216958,,JC Trans
China,"TCI Freight Forwarding Co., Ltd.",https://assets.jctrans.com/COMPANY_LOGO%2Fa35ad015-1dd6-4e55-bee6-fb5fc6c60361,"China, Hong Kong",,,,,Simon Tang,simon.tang@tci.com.cn,13801993193,,JC TransMarcoPolo
China,Team Forwarding Limited,https://assets.jctrans.com/COMPANY_LOGO/96890d6c-d7fd-427f-a044-df1de02c4112.png,"China, Guangzhou",,,,,Md. Mahabubur Rahman Sajib,mahabub-sajib@teamforwarding.com,19832860414,,JC Trans
China,"THALIA (BEIJING) INTERNATIONAL LOGISTICS CO.,LTD.",https://assets.jctrans.com/COMPANY_LOGO/18219063-2a16-4006-a995-fcf330619042.png,"China, Beijing",,,,,Alice,alice@thalialogistics.com,,,JC Trans
China,"Thetis Logistics Co., Ltd",https://assets.jctrans.com/COMPANY_LOGO%2Ffc3245d9-ce15-458b-98bd-16466eea6842,"China, Shenzhen",,,,,Eddie Huang,eddiehuang@thetislogistics.com,13538121592,,JC Trans
China,"Thomas (Shenzhen) International Freight Forwarding Co., Ltd.",https://assets.jctrans.com/COMPANY_LOGO%2F043e2dc9-05a7-458c-a2c8-4471dd33fc9e,"China, Shenzhen",,,,,TOM,sales001@tjtomscargo.com,18219178565,,JC Trans
China,"Thriving (tianjin) International Logistics Co.,Ltd.",https://assets.jctrans.com/COMPANY_LOGO/d2ceba41-d915-487b-8bc6-86a6d1f0b079.jpg,"China, Tianjin",,,,,undefined,oscar@sinottlc.com,13012216716,,JC Trans
China,"TIAN WOO SHIPPING CO.,LTD.",https://assets.jctrans.com/COMPANY_LOGO/3bb617ca-63d9-449e-9e51-64eb5b8d177e.jpg,"China, Qingdao",,,,,Tony,qingdao@tianwooshipping.com,18653247723,,JC Trans
China,TIANJIN ANYWHERE DOOR LOGISTICS TECHNOLOGY CO.LTD.,https://assets.jctrans.com/COMPANY_LOGO/4980bf0c-be6b-4934-9035-290f8fa627ea.png,"China, Tianjin",,,,,undefined,david.li@tranxpress.net,,,JC Trans
China,"TIANJIN ASIASTAR INTERNATIONAL FREIGHT CO.,LTD.",https://assets.jctrans.com/COMPANY_LOGO/888ccad5-d143-4ffa-b108-2096ec7e43d1.png,"China, Tianjin",,,,,Danica,oversea06@aslogistics.cn,18531248328,,JC Trans
China,"Tianjin Assiduous & Splendid International Freight Co., Ltd.",https://assets.jctrans.com/COMPANY_LOGO%2F18bb78c3-7605-4242-89f6-6c6f3921da99,"China, Tianjin",,,,,Shine Kong,shine.kong@asfreight.cn,15502211400,,JC Trans
China,"Tianjin CheerWay International Logistics Co.,Ltd.",https://assets.jctrans.com/COMPANY_LOGO%2F6f3eeb9e-ece8-41e2-91ec-eb7c8545afd8.png,"China, Tianjin",,,,,Wuweike,wuweike@cheerway-tj.com,13820232131,,JC Trans
China,"TIANJIN CHEN YU GLOBAL LOGISTICS CO.,LTD.",https://assets.jctrans.com/COMPANY_LOGO/ab515d63-d3bc-44b8-a1d2-f66745057830.jpg,"China, Tianjin",,,,,Yu Zhang,tjcy_zy@163.com,18322332067,,JC Trans
China,"TIANJIN DAESHIN LOGISTICS CO., LTD GUANGZHOU. BRANCH",https://assets.jctrans.com/COMPANY_LOGO/03404df6-b6ac-4d46-9297-2caf003f3098.png,"China, Guangzhou",,,,,WINDY,huangjiexia@i-daeshin.com,,,JC Trans
China,"Tianjin Domination International Trade & Forwarding Agency Service Co.,Ltd.",https://assets.jctrans.com/COMPANY_LOGO/8e9e579f-ae30-4ff8-980c-e35134d65f71.png,"China, Tianjin",,,,,JAMES,tjjuqiancheng@163.com,18622387569,,JC Trans
China,"TIANJIN EARN MORE CONTAINER CO.,LTD",https://assets.jctrans.com/COMPANY_LOGO/0ffd6d32-5875-45aa-a0a8-35de9e2ad18f.jpg,"China, Tianjin",,,,,Bonnie,bonnie@tjearnmore.com,15822803601,,JC Trans
China,"TIANJIN EAST WIND TRADING CO.,LTD.",https://assets.jctrans.com/COMPANY_LOGO/1edfce73-2990-493a-b1e6-09c52a9b099b.jpg,"China, Tianjin",,,,,Ella Cui,ella.cui@eastwindtrading.com,18622423716,,JC Trans
China,"TIANJIN EBOXLINE INTERNATIONAL TRANSPORTATION CO.,LTD",https://parnity.co/dist/images/company-placeholder.png,"China, Tianjin",,,,,undefined,lilu@eboxline.com,15122587261,,JC Trans
China,"TIANJIN ENRUI INTERNATIONAL LOGISTICS CO.,LTD",https://parnity.co/dist/images/company-placeholder.png,"China, Tianjin",,,,,meilimin,meilimin@enrui.cc,15620929837,,JC Trans
China,"TIANJIN FEG LOGISTICS CO.,LTD.",https://assets.jctrans.com/COMPANY_LOGO/9778acb7-4b22-48a4-84c6-e7646aa82ba9.png,"China, Tianjin",,,,,vivian,tsn@feglogis.com,1485243816,,JC Trans
China,"TIANJIN FLY SHIPPING CO.,LTD.",https://assets.jctrans.com/COMPANY_LOGO/f385ac72-0676-4b8e-a9cb-5e0081e7092d.png,"China, Tianjin",,,,,EVA LI,eva_li@tenghangshipping.com,13581596097,,JC Trans
China,"Tianjin Haitai Huitong International Logistics Co.,Ltd",https://assets.jctrans.com/COMPANY_LOGO%2Fd9fc3ea9-4872-4aee-a7e2-627333078521.jpg,"China, Tianjin",,,,,bob,admin@hthtlogistics.com,18002093986,,JC Trans
China,"TIANJIN HAITONG JIEYUN INTERNATIONAL FREIGHT CO,LTD",https://assets.jctrans.com/COMPANY_LOGO/09f00e13-23a3-43c4-83c9-1af5f91aca4a.png,"China, Tianjin",,,,,devin-zhao,devin.zhao@htjy-log.com,15922054966,,JC Trans
China,"TIANJIN HANGLONG INT'L FREIGHT AGENCY CO.,LTD",https://assets.jctrans.com/COMPANY_LOGO%2Fbca58f70-51cc-4425-bcfc-57d0c635a550,"China, Tianjin",,,,,Belinda Wang,Belindaw@hanglongtj.com,13612096812,,JC Trans
China,"TIANJIN HANZHIYUAN INTERNATIONAL LOGISTICS CO., LTD.",https://assets.jctrans.com/COMPANY_LOGO%2F0822ee73-9d03-4fe4-8ded-dcff10f845f5.jpg,"China, Tianjin",,,,,"TIANJIN HANZHIYUAN INTERNATIONAL LOGISTICS CO., LTD.",aaronxing@tjhanzhiyuan.com,13702163338,,JC Trans
China,"TIANJIN HAOZHIHANG GLOBAL LOGISTICS CO., LTD.",https://assets.jctrans.com/COMPANY_LOGO/d66adf5d-194a-4a15-9d6b-9e8fb28dc57e.png,"China, Tianjin",,,,,Cathy,cathy-liu@tjhzh.com.cn,13821079345,,JC Trans
China,"Tianjin Highland International Logistics Co.,Ltd",https://assets.jctrans.com/COMPANY_LOGO%2Fbc08de6f-32d3-4e2f-9b13-0fc923617f20,"China, Tianjin",,,,,dd_lv,dd_lv@highland-logistics.com,18002069068,,JC Trans
China,"TIANJIN HONOR-RISING SUPPLY CHAIN MANAGEMENT CO.,LTD",https://assets.jctrans.com/COMPANY_LOGO/594a7631-6653-4acb-9c8a-e70628d2f0aa.png,"China, Tianjin",,,,,Samantha,samantha@honorrising-scm.com,80260971,,JC Trans
China,Tianjin Huafeng Transport Agency Co Ltd Shanghai Branch,https://assets.jctrans.com/COMPANY_LOGO/fe8b8874-27f7-4d7a-8549-b52a5f6165fe,"China, Shanghai",,,,,Valerie,Shaair8@thfcn.com,13764090094,,JC Trans
China,Tianjin Jachen International Logistics Company Limited,https://assets.jctrans.com/COMPANY_LOGO/ec1910bb-ea46-40dc-a988-8aa52d5c97a9.jpg,"China, Tianjin",,,,,Eric,eric@jachen.com.cn,13323437519,,JC Trans
China,"TIANJIN JIAYUNHANG INTERNATIONAL FREIGHT FORWADING CO.,LTD",https://assets.jctrans.com/COMPANY_LOGO/999eed75-29ea-4324-a3e5-5060f1844108.png,"China, Tianjin",,,,,Sherry,sherrycui@jiayunhang.com,648169833,,JC Trans
China,TIANJIN JINZERUNTONG INTERNATIONAL FREIGHT AGENCY CO LTD,https://assets.jctrans.com/COMPANY_LOGO/42012b3c-bd11-4a42-8a27-d99aec516953.png,"China, Tianjin",,,,,JIN JUN,jinjun@tjjzrt.com,,,JC Trans
China,"TIANJIN JZF INTERNATIONAL FREIGHT AGENT CO.,LTD.",https://assets.jctrans.com/COMPANY_LOGO%2F19de098e-931e-460f-9b75-e2b9eae82d0b,"China, Tianjin",,,,,Kang ying,18920208611@126.com,18920208611,,JC Trans
China,"Tianjin Leading International Logistics Co., Ltd",https://aeroceanetwork.net/wp-content/uploads/2019/02/leading2-1.jpg,"China, Tianjin",,,,,,,,,AON
China,"TIANJIN LISTAO INTERNATIONAL FREIGHT FORWARDING CO.,LTD.",https://assets.jctrans.com/COMPANY_LOGO/94465915-2efc-4041-86ca-6f6dab37cbe7.png,"China, Tianjin",,,,,Cathy Chen,cathy_chen@tjjcsd.cn,13512203747,,JC Trans
China,"TIANJIN LUCKY HARBOR LOGISTICS CO.,LTD.",https://assets.jctrans.com/COMPANY_LOGO%2Fc33c3af2-2f2c-46be-8515-aa8fc8115f10,"China, Tianjin",,,,,CYNTHIA SUN,cynthia@harbortj.com,,,JC Trans
China,"TIANJIN LUCKY OCEAN SCM CO.,LTD",https://assets.jctrans.com/COMPANY_LOGO/c2d12688-1a2a-4d77-aa56-1f07531c6fbb.png,"China, Tianjin",,,,,Allen,allen.wang@lo-scm.com,1942916134,,JC Trans
China,"TIANJIN MAESTRO INTERNATIONAL FORWARDERS CO., LTD.",https://assets.jctrans.com/COMPANY_LOGO%2F3b1aabb3-305e-4c7f-a8a0-b2685174acb8,"China, Tianjin",,,,,Erin,Marketing08@tjmaestro.com,17622667563,,JC Trans
China,"TIANJIN MAYFLOWER LOGISTICS CO.,LTD",https://assets.jctrans.com/COMPANY_LOGO/3e14ce1e-181e-482d-b5d2-f56262a87ebf.jpg,"China, Tianjin",,,,,Tony Wang,tony.wang@mfl-logistics.com,13212256063,,JC Trans
China,"Tianjin Mingde International freight forwarding Co., LTD",https://assets.jctrans.com/COMPANY_LOGO/93818011-49e9-4524-99e4-7ce6f85dbfa3.png,"China, Tianjin",,,,,Bonnie,boznhai@126.com,,,JC Trans
China,"TIANJIN MUXIN LOGISTICS CO.,LTD",https://assets.jctrans.com/COMPANY_LOGO/91810dfa-537c-4a6a-a428-0502959a6645.png,"China, Tianjin",,,,,Darren,wenbin.dong@tjmuxin.com,13021381751,,JC Trans
China,"TIANJIN OCEAN WILLING INTERNATIONAL FREIGHT AGENCY CO.,LTD.",https://assets.jctrans.com/COMPANY_LOGO/58a32e0b-7c2d-47b5-968e-750b332cc689.png,"China, Tianjin",,,,,undefined,gloria19831101@163.com,19902057176,,JC Trans
China,"TIANJIN PENAVICO FREIGHT & FORWARDING CO.,LTD.",https://assets.jctrans.com/COMPANY_LOGO%2F8db3eb61-9ee3-4986-a580-9c1b9597a605.png,"China, Tianjin",,,,,Jessie Wang,wangyx@penavicotj.com,13820360865,,JC Trans
China,"TIANJIN QIANCHENG INTERNATIONAL SUPPLY CHAIN CO.,LTD.",https://assets.jctrans.com/COMPANY_LOGO%2Fe453ae22-5bef-41c4-adb3-61e6c8957a7d,"China, Tianjin",,,,,Jessica,duanyunzhu@tjqiancheng.cn,13920808099,,JC Trans
China,"TIANJIN ROC LOGISTICS SUPPLY CHAIN MANAGEMENT CO., LTD",https://assets.jctrans.com/COMPANY_LOGO/0ec16eae-6d95-48c8-b3e5-32c0b828b41c.jpg,"China, Tianjin",,,,,Juno Li,overseas1@rococean.com,15022453546,,JC Trans
China,Tianjin Rong Hao International Freight Forwarding Co.Ltd.,https://assets.jctrans.com/COMPANY_LOGO%2Fe2ed449f-e807-4f10-b4c6-4664e00cc42b.jpg,"China, Tianjin",,,,,Amy,amy@tj-ronghao.com,15822369967,,JC Trans
China,"Tianjin Rongchuang Logistics Co., Ltd",https://assets.jctrans.com/COMPANY_LOGO%2F15a6be34-95c8-4944-9221-aab8e2d62f09.jpg,"China, Tianjin",,,,,undefined,tjhengdagj@163.com,13821373574,,JC Trans
China,"TIANJIN RONGJUNDA INTERNATIONAL FREIGHT CO.,LTD.",https://assets.jctrans.com/COMPANY_LOGO/10055972-06b0-456b-bd7a-5deb2b45fcee.jpg,"China, Tianjin",,,,,undefined,jackybing@tjrjdlogistics.com,,,JC Trans
China,"TIANJIN RUIFENG GLOBAL AGENCY CO.,LTD.",https://assets.jctrans.com/COMPANY_LOGO%2Fb7839369-8c0b-4a32-9f95-fde59ecac4e7,"China, Tianjin",,,,,Jerry-hou,rf001@rf-global.com.cn,18920268980,,JC Trans
China,"TIANJIN SAFETY INTERNATIONAL LOGISTICS CO.,LTD.",https://assets.jctrans.com/COMPANY_LOGO/29534d99-b9fc-4826-8bf7-177951d122d7.png,"China, Tianjin",,,,,crystal,crystal@safety-tj.com,13920205848,,JC Trans
China,"TIANJIN SENMAHA OCEAN LOGISTICS CO.,LTD",https://assets.jctrans.com/COMPANY_LOGO/8ec75cb7-8e56-43f4-a7cb-d5f64cfd20cc.png,"China, Tianjin",,,,,YAO,yy@tjsmho.com,15122888706,,JC Trans
China,"Tianjin Shengqi Supply Chain Technology Group Co.,Ltd.",https://assets.jctrans.com/COMPANY_LOGO/7c5e5139-5f3f-47e7-8f36-f4f052527fb5.png,"China, Tianjin",,,,,Lane,lane@weconsol.com,13312066258,,JC Trans
China,"TIANJIN SHINEHAND INTERNATIONAL FORWARDING CO.,LTD",https://assets.jctrans.com/COMPANY_LOGO/0c2bad7e-45f4-4dcb-9284-d37bd77c890f.png,"China, Tianjin",,,,,Betty.Wang,17794607219@163.com,86 13342007125,,JC Trans
China,"Tianjin Shunxin Shenghang Freight Forwarding Co., Ltd",https://assets.jctrans.com/COMPANY_LOGO/b565d15d-9e88-41ad-9dc2-d0323dff72f8.png,"China, Tianjin",,,,,Jessie,shunxinshenghang@163.com,18602271760,,JC Trans
China,"TIANJIN SPEEDY INTERNATIONAL LOGISTICS CO.,LTD",https://assets.jctrans.com/COMPANY_LOGO/054018be-bda5-4140-8e56-d7acea6cd650.jpg,"China, Tianjin",,,,,James Sun,james.sun@speedy-log.com,13393219323,,JC Trans
China,"TIANJIN STREAMLINE SOLUTION INTERNATIONAL LOGISTICS CO., LTD",https://assets.jctrans.com/COMPANY_LOGO/c219a5da-81e4-41bb-a0db-76729031dcb5.png,"China, Tianjin",,,,,Ada,ada.lin@streamlinesolution.cn,18602224136,,JC Trans
China,TIANJIN SUCCEED SUPPLY CHAIN (GROUP)CO..LTD,https://parnity.co/dist/images/company-placeholder.png,"China, Tianjin",,,,,undefined,yumi@tjsikeda.com,13920808471,,JC Trans
China,"TIANJIN THRIVE INTERNATIONAL LOGISTICS CO.,LTD.",https://assets.jctrans.com/COMPANY_LOGO/da8e232a-ee6f-4278-b87e-4454cdd0e4c2.jpg,"China, Tianjin",,,,,Robin yuan,yuanshaobin@rxtd-logistics.com,13803029118,,JC Trans
China,"Tianjin Tiemeng International Freight Forwarding Co., Ltd.",https://assets.jctrans.com/COMPANY_LOGO%2Fd9cb4c8e-fd1a-4607-88f3-fc9946ded14c.png,"China, Tianjin",,,,,Yang Cui,yangfan8209@163.com,15522690457,,JC Trans
